	definition	examples	generated	evaluated_generated	num_generated	unique_generated	definition_overlap	examples_overlap	overlap
10	"Die ""Negation:NEG_XgeschweigedennY-Konstruktion"" korreliert zwei Propositionen, die jeweils einen Punkt auf einem pragmatisch definiertem Maßstab markieren. Die erste Proposition ist pragmatisch stärker als die zweite Proposition; so zieht, pragmatisch betrachtet, die Wahrheit der ersten Proposition automatisch die Wahrheit der zweiten Proposition nach sich. Einfacher ausgedrückt: Ist die erste Proposition wahr, so muss die zweite Proposition ebenfalls wahr sein. Die erste Proposition ist darüber hinaus auch informativer als die zweite Proposition, da die erstgenannte pragmatisch betrachtet die letztgenannte einschließt, während diese wiederum die diskursrelevantere der beiden Propositionen ist. Die Konstruktion umfasst das konstruktionsevozierende Element (KEE) ""geschweige_denn"", die internen Kern-Konstruktionselemente (Kern-KE) ""Erstes_Konjunkt"" und ""Zweites_Konjunkt"" sowie die externen Kern-KE ""Negator"" und ""Fokuskontext"". Das ""Erste_Konjunkt"" geht dem ""KEE"" voraus, auf welches das ""Zweite_Konjunkt"" folgt. Der informationsstrukturelle Fokus liegt auf dem ""Ersten_Konjunkt"", das die Basis für den entstehenden Kontrast zwischen den zwei Propositionen bildet. Das ""Erste_Konjunkt"" und das ""Zweite_Konjunkt"" bilden jeweils einen Teil der beiden Propositionen ab, wobei das ""Erste_Konjunkt"" meist zusätzlih vom ""Negator"" negiert wird. Der ""Fokuskontext"" indiziert in der Regel den Rest der Proposition. Werden beide Konjunkte im Wechsel mit dem ""Fokuskontext"" kombiniert, können die einander gegenübergestellten Propositionen vollständig wiederhergestellt (oder: vervollständigt) werden. Im Gegensatz zum ""Ersten_Konjunkt"" und ""Zweiten_Konjunkt"" muss der ""Fokuskontext"" nicht zwangsläufig realisiert werden – wird der ""Fokuskontext"" nicht realisiert, drücken die beiden Konjunkte jeweils vollständige Propositionen aus. "" Die zwei gegenübergestellten Propositionen sind hier die beiden Aussagen, dass die meisten von ihnen zuvor noch nie einen Computer a) gesehen und b) bedient haben. Die Verwendung der ""Negation:NEG_XgeschweigedennY-Konstruktion"" erfordert die Einstufung von Sehen und Bedienen auf einer 'pragmatischen Skala', was dazu führt, dass die Aussage Die meisten von ihnen haben zuvor noch nie einen Computer bedient als 'größere' Behauptung betrachtet werden muss als Die meisten von ihnen haben zuvor noch nie einen Computer gesehen. Mit anderen Worten: Wenn die meisten von ihnen einen Computer zuvor noch nie gesehen haben, dann haben sie ihn ganz sicher auch nicht bedient bzw. wenn sie einen Computer noch nie gesehen haben, können sie diesen auch nicht bedient haben. Proposition a) schließt Proposition b) somit aus. Unter dem Aspekt der Negation wird die erste Proposition Die meisten von ihnen haben zuvor noch nie einen Computer gesehen damit zur stärkeren der beiden kontrastierten Propositionen."	['»Ohne Europa sind viele Fragen nicht mehr seriös in Angriff zu nehmen , geschweige denn zu lösen« , meint der grüne Bundesparteisekretär Lothar Lockl .', 'Bis heute sind viele dieser Untaten , dieser Massaker an der »Heimatfront« , kaum aufgeklärt , geschweige denn im öffentlichen Gedächtnis präsent .', 'Plötzlich konnte Quelle keine Rechnung mehr bezahlen , geschweige denn den Hauptkatalog für den Herbst und Winter finanzieren .']	"[""Ich habe heute eine Socke verloren , geschweige denn den ganzen Tag"", ""Das Auto, das ich gekauft habe, war zu teuer , geschweige denn zu ungerechtfertigt"", ""Ich habe gestern viel gegessen , geschweige denn zu viel""]"	['Ich habe heute eine Socke verloren , geschweige denn den ganzen Tag', 'Das Auto, das ich gekauft habe, war zu teuer , geschweige denn zu ungerechtfertigt', 'Ich habe gestern viel gegessen , geschweige denn zu viel']	3	3	0,0	0,07142857142857142	0,07142857142857142
100	"Die ""Äquativ_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""gleich"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit), und den beiden Kern-Konstruktionselementen (KE) ""Verglichene_Entitäten"" und ""Dimension"". Dabei umfasst das KE ""Verglichene_Entitäten"" diejenigen Einheiten, die hinsichtlich eines bestimmten Wertes einer durch die Vergleichskategorie definierten Skala gleichgesetzt werden. Die Skala wird dabei durch die ""Dimension"" angezeigt (X und Y sind gleich groß vergleicht zum Beispiel X und Y auf einer Skala in Bezug auf 'Größe'). Die ""Dimension"" gibt also genauer an, in welcher Hinsicht sich die Einheiten (""Verglichene_Entitäten"") gleichen."	['Sicherheitsgefühl und objektive Sicherheit seien für die Lebensqualität gleich wichtig .', 'Wir haben schweizweit eine Patt - Situation , weil der linke und der rechte Block gleich stark sind .', 'Bis auf wenige Millimeter sind die Geräte praktisch gleich groß .']	"[""Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden."", ""Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden."", ""Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden.""]"	['Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden.', 'Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden.', 'Die äquative Pluralkonstruktion zeigt die Gleichheit zweier Einheiten, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden.']	3	1	0,8666666666666667	0,0	0,8666666666666667
1004	"Die ""Superlativ_Klimax:ADJ1_ADJ1-er_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt primär durch die Wiederholung der in höchstem Maße zutreffenden Eigenschaft; zunächst im Positiv und dann im Komparativ. Anstelle einer Superlativform steht zuletzt die polar eingeordnete Entität. Die Zuweisung erfolgt auch durch den Vergleich der Entität mit einer immer impliziten Gesamtheit. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Das konstruktionsevozierende Element (KEE) ""-er"" bildet gemeinsam mit der wiederholten ""Dimension"" den Komparativ; durch die Struktur der Konstruktion, die der klassischen dreiteiligen Steigerungsform von Verben (X, X-er, am X-sten) nachempfunden ist, wird die superlative Bedeutung, die das dritte Verb innehat, auf das ""Verglichene"" übertragen, das an seiner Stelle steht. Neben den internen Kern-Konstruktionselementen (Kern-KE) ""Dimension"" und ""Verglichenes"" besteht die Konstruktion aus einer immer nullinstantiierten weil nie ausgedrückten ""Vergleichsmenge"", auf die implizit verwiesen wird. "" Groß, größer, RTL lässt sich paraphrasieren mit RTL ist am größten [von allen]."	['Groß , größer , Istanbul', 'Hoch , höher , Holzdeppe :', '23. Juni 1999 Dumm , dümmer , Duden Der Bürger und die Arroganz der Macht :']	"[""Lang , länger , die Woche"", ""Schwer , schwerer , die Woche"", ""Kalt , kälter , der Winter"", ""Zart , zarter , die Rose"", ""Stark , stärker , das Auto"", ""Schön , schöner , das Mädchen""]"	['Lang , länger , die Woche', 'Schwer , schwerer , die Woche', 'Kalt , kälter , der Winter', 'Zart , zarter , die Rose', 'Stark , stärker , das Auto', 'Schön , schöner , das Mädchen']	6	6	0,0	0,05555555555555555	0,05555555555555555
1006	"Die ""Superlativ:PRÄP_ADJ-ster_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit einer impliziten Gesamtheit. Die ""Präposition"" steht stets vor der meist als Adjektiv realisierten ""Dimension"", an die das konstruktionsevozierende Element (KEE) ""(e)st"" angehangen wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben der ""Präposition"", dem ""KEE"" und der ""Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (Kern-KE): dem ""Verglichenen"" (die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird) und der ""Vergleichsmenge"" (die stets implizite Menge an Entitäten, die über die selbe Eigenschaft in geringerem Ausmaß verfügen)."	['Im besten Fall reicht eine mit weißer Farbe markierte Mittelinsel .', 'Dass eine Abstimmung nun erneut in größter Eile erfolgen müsste , macht die Sache nicht besser .', 'Maximilian Philipp hatte vor der Saison keiner auf der Rechnung , am Samstag traf der Ex-Freiburger zweimal nach bester Stürmerart .']	"[""In diesem Bereich schafft es keiner seiner Schüler, auf dem höchsten Niveau zu bestehen."", ""In Bezug auf die Qualität der Arbeit steht sie an der Spitze der Klasse."", ""Das ist die beste Leistung, die wir bisher erbracht haben.""]"	['In diesem Bereich schafft es keiner seiner Schüler, auf dem höchsten Niveau zu bestehen.', 'In Bezug auf die Qualität der Arbeit steht sie an der Spitze der Klasse.', 'Das ist die beste Leistung, die wir bisher erbracht haben.']	3	3	0,058823529411764705	0,0	0,058823529411764705
101	"Die ""Äquativ:ADJwieNP-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Werte auf einer Skala an. Die Besonderheit der Konstruktion besteht darin, dass einer Entität ein Wert auf der Skala zugewiesen wird, der vom durchschnittlich erwartbaren Wert abweicht. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""wie"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit) und den drei Kern-Konstruktionselementen (KE) ""Dimension"", ""Verglichenes"" und ""Bezugswert"". Das ""Verglichene"" und der ""Bezugswert"" sind die Einheiten, die in Bezug auf bestimmte Werte spezifischer Attribute auf einer Skala verglichen werden. Die Skala wird durch die ""Dimension"" angezeigt (X ist groß wie Y vergleicht z. B. X und Y auf einer Skala in Bezug auf 'Größe'). Die ""Dimension"" gibt also genauer an, in welcher Hinsicht das Element im Fokus (""Verglichenes"") zu einem bestehenden Wert (""Bezugswert"") gleichgesetzt wird."	"['Das Nichts steckt in einer Hülle aus Edelstahl , gewaltig wie ein Blauwal .', 'Bloß gut , dass die kleine Charlotte jetzt in den Kindergarten kommt , das ist für mich eine versöhnliche Szene in der großen Oper ZWOTAUSENDSIEBZEHN , wir sitzen gerührt in unseren Polsterstühlen und sogar die Störer verstummen , wenn die kleine Charlotte , die Tochter von Prince William und seiner Kate , ihre Morgenmilch aus einer kleinen Tasse mit abgespreiztem Finger trinkt , ja , da ist die Welt noch in Ordnung ingood old Britain , vollkommen überschätzt dieser Brexit , wir Sachsen lieben ja die Monarchien , und es tritt auf : die Diva , die heimliche Königin der Sachsen , NEIN , NICHT DIE MERKEL ! , unsere Victoria , schwedischer Sopran , grazil wie ein Schwan , Victoria liebt Leipzig und war wieder mal da in diesem Herbst ( Die Bild : "" "" . . . schlicht - rosa Hosenanzug , die Haare zum praktischen Knoten zusammengesteckt . "" ""', 'Er legte ein Dossier dazu , umfangreich wie eine Diplomarbeit , und gab ihm einen Titel : "" "" Die Gefährdungssituation unserer afghanischen Söhne im Falle einer Rückkehr nach Afghanistan "" "" .']"	"[""Können wir uns einfach einverständlich sein?"", ""Seinem Schwiegervater kann man die Hand nicht bieten."", ""Das Auto rollt in die Ferne, wie ein verschwindender Schatten.""]"	['Können wir uns einfach einverständlich sein?', 'Seinem Schwiegervater kann man die Hand nicht bieten.', 'Das Auto rollt in die Ferne, wie ein verschwindender Schatten.']	3	3	0,0	0,0	0,0
1029	"Bei der in der Forschung als „w-Schlagzeile“ (Oppenrieder 1989) bzw. „w-Überschrift“ (Finkbeiner 2018) bezeichneten Satztyp-Konstruktion ""w-Überschrift:w-VL-Satz"" handelt es sich um selbstständige, d.h. in uneingebetteter Verwendung auftretende w-Verbletzt-Sätze mit spezifischer Illokution, die ausschließlich auf das Überschriftenformat restringiert sind (vgl. Külpmann/Finkbeiner/Stawecki 2021). Neben spezifischen Formmerkmalen wie topologischen Eigenschaften (Endstellung des finiten Verbs), kategorialen Eigenschaften (initialer w-Ausdruck, Fehlen einer spezifischen Modalpartikelselektion), intonatorischen Eigenschaften (fallende Intonation bei mündlicher Realisierung) und semantischen Eigenschaften (präsupponierte Proposition), die die Konstruktion (Kxn) in ihrem Zusammenspiel determinieren, wird deren selbstständige Verwendbarkeit und Illokutionsfähigkeit durch ihre Bindung an die sequenzielle Position der Überschrift lizensiert (vgl. Finkbeiner 2018: 21). Damit fungiert das Merkmal der Überschrift-Position, das je nach Medium eine unterschliche Ausprägungsform aufweisen kann (z.B. Text<sub>Überschrift</sub>, Film<sub>Überschrift</sub>, Musik<sub>Überschrift</sub>) als satzexterner Lizensierungsmechanismus, der der w-Überschrift ihr pragmatisches Potenzial verleiht und dafür sorgt, dass der betreffende w-Verbletzt-Satz auch dann den Überschriften-Kontext „projiziert“, wenn man ihn in Isolation – d.h. ohne begleitenden Text – präsentiert (vgl. Külpmann/Finkbeiner/Stawecki 2021: 137). Die Überschrift-Position wird dabei insbesondere durch graphematische und typographische Mittel (vgl. Gallmann 1985: 10f.) indiziert, so ist der w-VL-Satz durch Anfangsgroßschreibung ausgezeichnet, weist als Grenzsignal das Zeilenende auf und setzt sich vom Fließtext über die Darstellung in einer eigenen Zeile hinaus durch Schriftgröße und Schriftstärke ab. Als Teil einer Überschrift-Text-Konfiguration sind w-Überschriften sprachliche Ausdrücke, die auf ein nachfolgendes komplexes Diskurssegment (nämlich den Text) verweisen. Ihre Besonderheit besteht darin, wiederaufgreifende Sprechakte bzw. ‚Meta-Sprechakte‘ zu konstituieren, die ein Scharnier zwischen einer im Diskurs ""latenten Leserfrage"" (anadeiktische Komponente) und einer nachfolgenden Text-Antwort (katadeiktische Komponente) bilden (vgl. Finkbeiner 2018: 28-30). Dieser Meta-Sprechakt, den Textproduzenten durch die typographische Auszeichnung des w-VL-Satzes als Überschrift vollziehen („Überschriften-Illokution“, vgl. Finkbeiner 2021), entspricht dem Typ „Mitteilung“ und lässt sich wie folgt umreißen: 'Der Textproduzent sagt, dass der Textrezipient im folgenden Text erfahren wird, X<sub>[w-VL-Satz]</sub>.' (vgl. Finkbeiner 2018: 22). Während die anadeiktische Komponente strukturell induziert ist, indem analog zu zitierenden Verwendungen die Verbletztstellung in Kombination mit der fallenden Intonation die wiederaufgreifende Lesart eines latenten Leserinteresses nahelegt, das sich in einer Art „Wissenslücke“ auf Seiten des Adressaten manifestiert, welche formal durch das initiale w-Element markiert wird, ist die katadeiktische Komponente hingegen kontextuell induziert, indem die Überschrift zu der Implikatur einlädt, dass der begleitende Text die durch den w-Ausdruck angezeigte Wissenslücke des Lesers schließen wird, d.h. in Aussicht stellt, dass dort etwas über den durch das w-Element gekennzeichneten Teil der Proposition ausgesagt wird. Im Kontext der Überschrift wird die strukturell vorhandene Antworterwartung somit auf den Bezugstext verlagert und damit ein Anreiz geschaffen, den Text zu lesen (vgl. Finkbeiner 2018: 29-33)."	['Wo Radwege wirklich nötig sind', 'Mit wem man redet', 'Wie man vor hundert Jahren lebte']	"[""Wo Radwege wirklich nötig sind"", ""Mit wem man redet"", ""Wie man vor hundert Jahren lebte""]"	['Wo Radwege wirklich nötig sind', 'Mit wem man redet', 'Wie man vor hundert Jahren lebte']	3	3	0,0	0,0	0,0
103	"Die ""Äquativ:ein_N_wie_ein_N-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""wie"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit), und den beiden Kern-Konstruktionselementen (KE) ""Verglichenes"" und ""Bezugswert"". Das ""Verglichene"" und der ""Bezugswert"" sind die Einheiten, die in Bezug auf einen bestimmten Wert auf einer Skala gleichgesetzt werden. Die Skala wird durch die ""Dimension"" angezeigt, die bei dieser Konstruktion aber ""immer"" als Nullinstantiierung auftritt. Die ""Dimension"" gibt an, in welcher Hinsicht das Element im Fokus (""Verglichenes"") zu einem bestehenden Wert (""Bezugswert"") gleichgesetzt wird (Ein Mann wie ein Bär vergleicht z.B. Mann und Bär auf einer Skala hinsichtlich möglicher Dimensionen wie 'Größe', 'Masse', 'Haarigkeit', 'Wildheit' etc.)."	"['Er hat einen Körper wie ein Riese , dazu einen Brustumfang wie ein Pferd .', '»Ein Schuß wie ein Strich« , sagte Kampen und pfiff das Spiel ab .', ""Man spricht von einem 'Kerl wie einem Baum' , von einem 'baumstarken ' Menschen .""]"	"[""Ein Mann wie ein Mann"", ""Ein Mann wie ein Bär"", ""Ein Mann wie ein Riese"", ""Ein Mann wie ein Kind"", ""Ein Mann wie ein Geldbeutel"", ""Ein Mann wie ein Baum"", ""Ein Mann wie ein Elefant"", ""Ein Mann wie ein Ball""]"	['Ein Mann wie ein Mann', 'Ein Mann wie ein Bär', 'Ein Mann wie ein Riese', 'Ein Mann wie ein Kind', 'Ein Mann wie ein Geldbeutel', 'Ein Mann wie ein Baum', 'Ein Mann wie ein Elefant', 'Ein Mann wie ein Ball']	8	8	0,25	0,0	0,25
1033	"Die satzwertige Konstruktion ""Exklamativ:XP_Hauptsache_YP"" rückt einen für den Sprecher bedeutenden Sachverhalt im Hinblick auf einen Stimulus in den Fokus, der in Kontrast zu einem zuvor genannten, als weniger bedeutsam beurteilten Sachverhalt gestellt wird. Für die Konstruktion sind zwei häufige Strukturtypen zu verzeichnen: Für den ersten Strukturtyp ist kennzeichnend, dass er neben dem konstruktionsevozierenden Element (KEE) ""Hauptsache"" mit ""Sachverhalt_A"" und ""Sachverhalt_B_Stimulus"" zwei Kern-KE umfasst, bei dem ""Sachverhalt_A"" dem ""KEE"" syntagmatisch vorangeht und ""Sachverhalt_B_Stimulus"" dem ""KEE"" nachgeschaltet ist. Dabei bringt die Konstruktion zum Ausdruck, dass der zweitgenannte ""Sachverhalt_B_Stimulus"" unabhängig von der (meist negativen) Bewertung des vorgelagerten ""Sachverhalts_A"" positiv zu bewerten ist (vgl. Steyer/Hein 2018: 113). Der zweite Strukturtyp ist dadurch gekennzeichnet, dass das KEE ""Hauptsache"" am Satzanfang steht, wodurch das Kern-KE ""Sachverhalt_A"" im Skopus selbst nicht realisiert ist, sondern stattdessen ein anaphorischer Bezug zu einem im vorausgehenden Satz ausgedrückten Sachverhalt hergestellt wird. Die Musterfunktion bleibt dabei identisch."	['Egal ob Sean Connery oder nicht , Hauptsache Bond', 'Welche Position man spielte , war unwichtig - Hauptsache im GC-Trikot .', 'Ob Karten- oder Brettspiele spielt dabei keine Rolle , Hauptsache sie sind unterhaltsam und machen Spaß .']	"[""Jede Woche ein Wochenende in der Woche? - Hauptsache"", ""Ein Eimer Wasser im Keller oder im Schrank? - Hauptsache"", ""Ein langer Film oder ein kurzer Film? - Hauptsache""]"	['Jede Woche ein Wochenende in der Woche? - Hauptsache', 'Ein Eimer Wasser im Keller oder im Schrank? - Hauptsache', 'Ein langer Film oder ein kurzer Film? - Hauptsache']	3	3	0,0	0,07692307692307693	0,07692307692307693
1034	"Die ""Reduplikation_Kontinuität:von_NP1_zu_NP1-Konstruktion"" gehört zu der Familie der Reduplikationsstrukturen mit Doppelpräposition und wird verwendet, um eine kontinuierliche Abfolge identischer Entitäten zu betonen. Die Konstruktion ist teilschematisch und besteht aus den internen Kern-Konstruktionselementen (KE) ""Konnekt_1"" und ""Konnekt_2"" sowie dem diskontinuierlichen KEE ""von_zu"", welches die beiden KE miteinander verbindet. So folgt auf die Präposition von unmittelbar das KE ""Konnekt_1"", woran sich die Präposition zu anschließt, auf die wiederum das KE ""Konnekt_2"" folgt. Die KE ""Konnekt_1"" und ""Konnekt_2"" werden durch zwei identische Nomen im Singular und ohne Artikel realisiert, die prototypisch auf zeitliche Einheiten (z. B. Jahr, Tag, Woche usw.) verweisen."	['Das Gewinnstreben verlagerte sich zu Finanzinvestitionen , das Wirtschaftswachstum sank von Jahrzehnt zu Jahrzehnt , das Finanzierungsdefizit wanderte von den Unternehmen zum Staat , Arbeitslosigkeit und Staatsverschuldung stiegen .', 'Nabokov bemüht sich in Paris um sein literarisches Standing , er wird von Salon zu Salon geführt und beginnt eine heftige Affäre mit der russischen Hundefriseurin Irina Guadanini ; eine Affäre , unter der die Ehe fast zerbricht .', 'Noch dazu , da uns Nutzerdaten zeigen , dass sich die Teilnehmer von Tag zu Tag unterscheiden ?']	"[""Die Börsenplätze stagnierten von Monat zu Monat"", ""Die Zutatenpreise stiegen von Jahr zu Jahr"", ""Das Verkehrsaufkommen stieg von Woche zu Woche"", ""Das Konsumverhalten variierte von Monat zu Monat"", ""Die Arbeitsplatzqualifikationen verbesserten sich von Jahr zu Jahr""]"	['Die Börsenplätze stagnierten von Monat zu Monat', 'Die Zutatenpreise stiegen von Jahr zu Jahr', 'Das Verkehrsaufkommen stieg von Woche zu Woche', 'Das Konsumverhalten variierte von Monat zu Monat', 'Die Arbeitsplatzqualifikationen verbesserten sich von Jahr zu Jahr']	5	5	0,07692307692307693	0,0	0,07692307692307693
1035	"Die ""Reduplikation_Gleichstellung:von_N1_zu_N1"" gehört zu der Familie der Reduplikationsstrukturen mit Doppelpräposition und wird verwendet, um die kategoriale Gleichstellung von Personen im Rahmen von mitteilungsbezogenen Äußerungen zu betonen. Die Konstruktion besteht aus dem diskontinuierlichen Konstruktionsevozierenden Element (KEE) ""von_zu"" und den beiden internen Kern-Konstruktionselementen (Kern-KE) ""Konnekt_1"" und ""Konnekt_2"". Auf die Präposition von folgt unmittelbar das KE ""Konnekt_1"", an das sich die Präposition zu, gefolgt von dem KE ""Konnekt_2"" anschließt. Die KE ""Konnekt_1"" und ""Konnekt_2"" werden durch zwei identische Substantive im Singular realisiert, die auf personenbezogene Kategorien,. meist gesellschaftlich festgelegte Rollen, referieren. Mit diesen zwei internen KE korrespondieren die externen KE ""Entität_1"" und ""Entität_2"", die außerhalb des lizenzierten Bereichs der Kxn auftreten. Es handelt sich hier also um diejenigen Personen, denen eine bestimmte Kategorie bzw. eine bestimmte gesellschaftliche Rolle zugeschrieben wird. Werden ""Entität_1"" und ""Entität_2"" nicht separat realisiert, sondern zusammengefasst, wird stattdessen das externen Kern-KE ""Entitäten"" annotiert, das ebenfalls außerhalb des von der Kxn lizenzierten Bereichs liegt. Alle Substantive, die in diese Konstruktion eintreten, können ebenfalls in der [https://gsw.phil.hhu.de/constructicon/construction?id=1034|Reduplikation_Kontinuität:von_N1_zu_N1-Konstruktion] realisiert werden. Andersherum gilt dies jedoch nur für auf Menschen referierende oder menschlich konzeptualisierbare Ausdrücke."	"['"" "" Es war eine brutale Schlacht von Mann zu Mann .', 'Es ist eine Einladung des Herrn nicht von oben herab , sondern von Mensch zu Mensch .', 'ZEIT : Wir sind selbst ostdeutsche Männer , nur etwas jünger , und möchten mit Ihnen gewissermaßen von Ostmann zu Ostmann diskutieren .']"	"[""Es war eine brutale Schlacht von Mann zu Mann."", ""Es ist eine Einladung des Herrn nicht von oben herab, sondern von Mensch zu Mensch."", ""Es ist eine brutale Schlacht von Mann zu Mann."", ""Es ist eine Einladung des Herrn nicht von oben herab, sondern von Mensch zu Mensch.""]"	['Es war eine brutale Schlacht von Mann zu Mann.', 'Es ist eine Einladung des Herrn nicht von oben herab, sondern von Mensch zu Mensch.', 'Es ist eine brutale Schlacht von Mann zu Mann.', 'Es ist eine Einladung des Herrn nicht von oben herab, sondern von Mensch zu Mensch.']	4	3	0,0	0,0	0,0
