constr	definition	examples	positive_predicted	negative_predicted	true_positives	false_positives	false_negatives	true_negatives	precision	recall	f1	accuracy
10	"Die ""Negation:NEG_XgeschweigedennY-Konstruktion"" korreliert zwei Propositionen, die jeweils einen Punkt auf einem pragmatisch definiertem Maßstab markieren. Die erste Proposition ist pragmatisch stärker als die zweite Proposition; so zieht, pragmatisch betrachtet, die Wahrheit der ersten Proposition automatisch die Wahrheit der zweiten Proposition nach sich. Einfacher ausgedrückt: Ist die erste Proposition wahr, so muss die zweite Proposition ebenfalls wahr sein. Die erste Proposition ist darüber hinaus auch informativer als die zweite Proposition, da die erstgenannte pragmatisch betrachtet die letztgenannte einschließt, während diese wiederum die diskursrelevantere der beiden Propositionen ist. Die Konstruktion umfasst das konstruktionsevozierende Element (KEE) ""geschweige_denn"", die internen Kern-Konstruktionselemente (Kern-KE) ""Erstes_Konjunkt"" und ""Zweites_Konjunkt"" sowie die externen Kern-KE ""Negator"" und ""Fokuskontext"". Das ""Erste_Konjunkt"" geht dem ""KEE"" voraus, auf welches das ""Zweite_Konjunkt"" folgt. Der informationsstrukturelle Fokus liegt auf dem ""Ersten_Konjunkt"", das die Basis für den entstehenden Kontrast zwischen den zwei Propositionen bildet. Das ""Erste_Konjunkt"" und das ""Zweite_Konjunkt"" bilden jeweils einen Teil der beiden Propositionen ab, wobei das ""Erste_Konjunkt"" meist zusätzlih vom ""Negator"" negiert wird. Der ""Fokuskontext"" indiziert in der Regel den Rest der Proposition. Werden beide Konjunkte im Wechsel mit dem ""Fokuskontext"" kombiniert, können die einander gegenübergestellten Propositionen vollständig wiederhergestellt (oder: vervollständigt) werden. Im Gegensatz zum ""Ersten_Konjunkt"" und ""Zweiten_Konjunkt"" muss der ""Fokuskontext"" nicht zwangsläufig realisiert werden – wird der ""Fokuskontext"" nicht realisiert, drücken die beiden Konjunkte jeweils vollständige Propositionen aus. "" Die zwei gegenübergestellten Propositionen sind hier die beiden Aussagen, dass die meisten von ihnen zuvor noch nie einen Computer a) gesehen und b) bedient haben. Die Verwendung der ""Negation:NEG_XgeschweigedennY-Konstruktion"" erfordert die Einstufung von Sehen und Bedienen auf einer 'pragmatischen Skala', was dazu führt, dass die Aussage Die meisten von ihnen haben zuvor noch nie einen Computer bedient als 'größere' Behauptung betrachtet werden muss als Die meisten von ihnen haben zuvor noch nie einen Computer gesehen. Mit anderen Worten: Wenn die meisten von ihnen einen Computer zuvor noch nie gesehen haben, dann haben sie ihn ganz sicher auch nicht bedient bzw. wenn sie einen Computer noch nie gesehen haben, können sie diesen auch nicht bedient haben. Proposition a) schließt Proposition b) somit aus. Unter dem Aspekt der Negation wird die erste Proposition Die meisten von ihnen haben zuvor noch nie einen Computer gesehen damit zur stärkeren der beiden kontrastierten Propositionen."	['Diese Ankündigung wird besonders kritisiert ( siehe unten ) .', 'Die Geschichte zeigt , dass die Nieder- und Querschläge eines Jumbobankrotts nicht voraussehbar sind – geschweige denn kontrollierbar .', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	['Diese Ankündigung wird besonders kritisiert ( siehe unten ) .']	['Die Geschichte zeigt , dass die Nieder- und Querschläge eines Jumbobankrotts nicht voraussehbar sind – geschweige denn kontrollierbar .', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	[]	['Diese Ankündigung wird besonders kritisiert ( siehe unten ) .']	['Die Geschichte zeigt , dass die Nieder- und Querschläge eines Jumbobankrotts nicht voraussehbar sind – geschweige denn kontrollierbar .', 'Man habe keine Zunahme der Petitionen feststellen können , geschweige denn , dass sich breitere Bevölkerungsschichten an ihnen beteiligten als zuvor .']	[]	0,0	1,0	0,0	0,0
10	"Die ""Negation:NEG_XgeschweigedennY-Konstruktion"" korreliert zwei Propositionen, die jeweils einen Punkt auf einem pragmatisch definiertem Maßstab markieren. Die erste Proposition ist pragmatisch stärker als die zweite Proposition; so zieht, pragmatisch betrachtet, die Wahrheit der ersten Proposition automatisch die Wahrheit der zweiten Proposition nach sich. Einfacher ausgedrückt: Ist die erste Proposition wahr, so muss die zweite Proposition ebenfalls wahr sein. Die erste Proposition ist darüber hinaus auch informativer als die zweite Proposition, da die erstgenannte pragmatisch betrachtet die letztgenannte einschließt, während diese wiederum die diskursrelevantere der beiden Propositionen ist. Die Konstruktion umfasst das konstruktionsevozierende Element (KEE) ""geschweige_denn"", die internen Kern-Konstruktionselemente (Kern-KE) ""Erstes_Konjunkt"" und ""Zweites_Konjunkt"" sowie die externen Kern-KE ""Negator"" und ""Fokuskontext"". Das ""Erste_Konjunkt"" geht dem ""KEE"" voraus, auf welches das ""Zweite_Konjunkt"" folgt. Der informationsstrukturelle Fokus liegt auf dem ""Ersten_Konjunkt"", das die Basis für den entstehenden Kontrast zwischen den zwei Propositionen bildet. Das ""Erste_Konjunkt"" und das ""Zweite_Konjunkt"" bilden jeweils einen Teil der beiden Propositionen ab, wobei das ""Erste_Konjunkt"" meist zusätzlih vom ""Negator"" negiert wird. Der ""Fokuskontext"" indiziert in der Regel den Rest der Proposition. Werden beide Konjunkte im Wechsel mit dem ""Fokuskontext"" kombiniert, können die einander gegenübergestellten Propositionen vollständig wiederhergestellt (oder: vervollständigt) werden. Im Gegensatz zum ""Ersten_Konjunkt"" und ""Zweiten_Konjunkt"" muss der ""Fokuskontext"" nicht zwangsläufig realisiert werden – wird der ""Fokuskontext"" nicht realisiert, drücken die beiden Konjunkte jeweils vollständige Propositionen aus. "" Die zwei gegenübergestellten Propositionen sind hier die beiden Aussagen, dass die meisten von ihnen zuvor noch nie einen Computer a) gesehen und b) bedient haben. Die Verwendung der ""Negation:NEG_XgeschweigedennY-Konstruktion"" erfordert die Einstufung von Sehen und Bedienen auf einer 'pragmatischen Skala', was dazu führt, dass die Aussage Die meisten von ihnen haben zuvor noch nie einen Computer bedient als 'größere' Behauptung betrachtet werden muss als Die meisten von ihnen haben zuvor noch nie einen Computer gesehen. Mit anderen Worten: Wenn die meisten von ihnen einen Computer zuvor noch nie gesehen haben, dann haben sie ihn ganz sicher auch nicht bedient bzw. wenn sie einen Computer noch nie gesehen haben, können sie diesen auch nicht bedient haben. Proposition a) schließt Proposition b) somit aus. Unter dem Aspekt der Negation wird die erste Proposition Die meisten von ihnen haben zuvor noch nie einen Computer gesehen damit zur stärkeren der beiden kontrastierten Propositionen."	"['""""Ich kann mich kaum noch bücken , ich kann meine Laptoptasche nicht mehr tragen , geschweige denn meine Tochter .""""', 'Shootingstar ist zwar für die Pfeilewerfer ein halbwegs passender Begriff , aber für Cross fast schon wieder untertrieben .', 'Die meisten von ihnen haben zuvor noch nie einen Computer gesehen , geschweige denn bedient .']"	"['""""Ich kann mich kaum noch bücken , ich kann meine Laptoptasche nicht mehr tragen , geschweige denn meine Tochter .""""']"	['Shootingstar ist zwar für die Pfeilewerfer ein halbwegs passender Begriff , aber für Cross fast schon wieder untertrieben .', 'Die meisten von ihnen haben zuvor noch nie einen Computer gesehen , geschweige denn bedient .']	"['""""Ich kann mich kaum noch bücken , ich kann meine Laptoptasche nicht mehr tragen , geschweige denn meine Tochter .""""']"	[]	['Die meisten von ihnen haben zuvor noch nie einen Computer gesehen , geschweige denn bedient .']	['Shootingstar ist zwar für die Pfeilewerfer ein halbwegs passender Begriff , aber für Cross fast schon wieder untertrieben .']	1,0	0,5	0,6666666666666666	0,6666666666666666
10	"Die ""Negation:NEG_XgeschweigedennY-Konstruktion"" korreliert zwei Propositionen, die jeweils einen Punkt auf einem pragmatisch definiertem Maßstab markieren. Die erste Proposition ist pragmatisch stärker als die zweite Proposition; so zieht, pragmatisch betrachtet, die Wahrheit der ersten Proposition automatisch die Wahrheit der zweiten Proposition nach sich. Einfacher ausgedrückt: Ist die erste Proposition wahr, so muss die zweite Proposition ebenfalls wahr sein. Die erste Proposition ist darüber hinaus auch informativer als die zweite Proposition, da die erstgenannte pragmatisch betrachtet die letztgenannte einschließt, während diese wiederum die diskursrelevantere der beiden Propositionen ist. Die Konstruktion umfasst das konstruktionsevozierende Element (KEE) ""geschweige_denn"", die internen Kern-Konstruktionselemente (Kern-KE) ""Erstes_Konjunkt"" und ""Zweites_Konjunkt"" sowie die externen Kern-KE ""Negator"" und ""Fokuskontext"". Das ""Erste_Konjunkt"" geht dem ""KEE"" voraus, auf welches das ""Zweite_Konjunkt"" folgt. Der informationsstrukturelle Fokus liegt auf dem ""Ersten_Konjunkt"", das die Basis für den entstehenden Kontrast zwischen den zwei Propositionen bildet. Das ""Erste_Konjunkt"" und das ""Zweite_Konjunkt"" bilden jeweils einen Teil der beiden Propositionen ab, wobei das ""Erste_Konjunkt"" meist zusätzlih vom ""Negator"" negiert wird. Der ""Fokuskontext"" indiziert in der Regel den Rest der Proposition. Werden beide Konjunkte im Wechsel mit dem ""Fokuskontext"" kombiniert, können die einander gegenübergestellten Propositionen vollständig wiederhergestellt (oder: vervollständigt) werden. Im Gegensatz zum ""Ersten_Konjunkt"" und ""Zweiten_Konjunkt"" muss der ""Fokuskontext"" nicht zwangsläufig realisiert werden – wird der ""Fokuskontext"" nicht realisiert, drücken die beiden Konjunkte jeweils vollständige Propositionen aus. "" Die zwei gegenübergestellten Propositionen sind hier die beiden Aussagen, dass die meisten von ihnen zuvor noch nie einen Computer a) gesehen und b) bedient haben. Die Verwendung der ""Negation:NEG_XgeschweigedennY-Konstruktion"" erfordert die Einstufung von Sehen und Bedienen auf einer 'pragmatischen Skala', was dazu führt, dass die Aussage Die meisten von ihnen haben zuvor noch nie einen Computer bedient als 'größere' Behauptung betrachtet werden muss als Die meisten von ihnen haben zuvor noch nie einen Computer gesehen. Mit anderen Worten: Wenn die meisten von ihnen einen Computer zuvor noch nie gesehen haben, dann haben sie ihn ganz sicher auch nicht bedient bzw. wenn sie einen Computer noch nie gesehen haben, können sie diesen auch nicht bedient haben. Proposition a) schließt Proposition b) somit aus. Unter dem Aspekt der Negation wird die erste Proposition Die meisten von ihnen haben zuvor noch nie einen Computer gesehen damit zur stärkeren der beiden kontrastierten Propositionen."	['Bereits die 56640 Euro für eine fünfteilige Papierarbeit stellten den bislang höchsten Zuschlag für den Dresdener Jungstar in den Schatten , und das Triptychon „ Camouflage “ erzielte mit 59000 Euro einen neuen Bestpreis .', '»Ohne Europa sind viele Fragen nicht mehr seriös in Angriff zu nehmen , geschweige denn zu lösen« , meint der grüne Bundesparteisekretär Lothar Lockl .', 'Deren Ergebnisse zogen kaum Diskussionen , geschweige denn Taten nach sich .']	['Bereits die 56640 Euro für eine fünfteilige Papierarbeit stellten den bislang höchsten Zuschlag für den Dresdener Jungstar in den Schatten , und das Triptychon „ Camouflage “ erzielte mit 59000 Euro einen neuen Bestpreis .']	['»Ohne Europa sind viele Fragen nicht mehr seriös in Angriff zu nehmen , geschweige denn zu lösen« , meint der grüne Bundesparteisekretär Lothar Lockl .', 'Deren Ergebnisse zogen kaum Diskussionen , geschweige denn Taten nach sich .']	[]	['Bereits die 56640 Euro für eine fünfteilige Papierarbeit stellten den bislang höchsten Zuschlag für den Dresdener Jungstar in den Schatten , und das Triptychon „ Camouflage “ erzielte mit 59000 Euro einen neuen Bestpreis .']	['»Ohne Europa sind viele Fragen nicht mehr seriös in Angriff zu nehmen , geschweige denn zu lösen« , meint der grüne Bundesparteisekretär Lothar Lockl .', 'Deren Ergebnisse zogen kaum Diskussionen , geschweige denn Taten nach sich .']	[]	0,0	1,0	0,0	0,0
100	"Die ""Äquativ_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""gleich"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit), und den beiden Kern-Konstruktionselementen (KE) ""Verglichene_Entitäten"" und ""Dimension"". Dabei umfasst das KE ""Verglichene_Entitäten"" diejenigen Einheiten, die hinsichtlich eines bestimmten Wertes einer durch die Vergleichskategorie definierten Skala gleichgesetzt werden. Die Skala wird dabei durch die ""Dimension"" angezeigt (X und Y sind gleich groß vergleicht zum Beispiel X und Y auf einer Skala in Bezug auf 'Größe'). Die ""Dimension"" gibt also genauer an, in welcher Hinsicht sich die Einheiten (""Verglichene_Entitäten"") gleichen."	['Beide Teams waren lange gleich gut .', 'Von Wo Soldaten sind , sind auch Bordelle .', '20 Prozent halten die Beziehungen zu beiden Ländern für gleich wichtig .']	['Beide Teams waren lange gleich gut .']	['Von Wo Soldaten sind , sind auch Bordelle .', '20 Prozent halten die Beziehungen zu beiden Ländern für gleich wichtig .']	['Beide Teams waren lange gleich gut .']	[]	['20 Prozent halten die Beziehungen zu beiden Ländern für gleich wichtig .']	['Von Wo Soldaten sind , sind auch Bordelle .']	1,0	0,5	0,6666666666666666	0,6666666666666666
100	"Die ""Äquativ_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""gleich"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit), und den beiden Kern-Konstruktionselementen (KE) ""Verglichene_Entitäten"" und ""Dimension"". Dabei umfasst das KE ""Verglichene_Entitäten"" diejenigen Einheiten, die hinsichtlich eines bestimmten Wertes einer durch die Vergleichskategorie definierten Skala gleichgesetzt werden. Die Skala wird dabei durch die ""Dimension"" angezeigt (X und Y sind gleich groß vergleicht zum Beispiel X und Y auf einer Skala in Bezug auf 'Größe'). Die ""Dimension"" gibt also genauer an, in welcher Hinsicht sich die Einheiten (""Verglichene_Entitäten"") gleichen."	['Sie müssten sich in jedermanns Familienplanung einmischen und Träume von Wohnung , Auto und Sohn zerstören .', 'Für die Internet - Konzerne zahlte sich diese Nähe aus : Auf Drängen der Branche erließ Obama Regeln zum Erhalt der sogenannten Netzneutralität , sodass alle Daten gleich schnell zwischen Konzernen und Nutzern hin und her geleitet werden .', 'Bis auf wenige Millimeter sind die Geräte praktisch gleich groß .']	['Sie müssten sich in jedermanns Familienplanung einmischen und Träume von Wohnung , Auto und Sohn zerstören .']	['Für die Internet - Konzerne zahlte sich diese Nähe aus : Auf Drängen der Branche erließ Obama Regeln zum Erhalt der sogenannten Netzneutralität , sodass alle Daten gleich schnell zwischen Konzernen und Nutzern hin und her geleitet werden .', 'Bis auf wenige Millimeter sind die Geräte praktisch gleich groß .']	[]	['Sie müssten sich in jedermanns Familienplanung einmischen und Träume von Wohnung , Auto und Sohn zerstören .']	['Für die Internet - Konzerne zahlte sich diese Nähe aus : Auf Drängen der Branche erließ Obama Regeln zum Erhalt der sogenannten Netzneutralität , sodass alle Daten gleich schnell zwischen Konzernen und Nutzern hin und her geleitet werden .', 'Bis auf wenige Millimeter sind die Geräte praktisch gleich groß .']	[]	0,0	1,0	0,0	0,0
100	"Die ""Äquativ_Plural-Konstruktion"" gehört zu den Vergleichskonstruktionen und zeigt die Gleichheit zweier Entitäten an, die hinsichtlich eines bestimmten Wertes eines spezifischen Attributs auf einer Skala miteinander verglichen werden. Der Vergleichsausdruck besteht aus dem konstruktionsevozierenden Element (KEE) ""gleich"", das angibt, um welche Art des Vergleichs es sich handelt (hier: Gleichheit und nicht Ungleichheit), und den beiden Kern-Konstruktionselementen (KE) ""Verglichene_Entitäten"" und ""Dimension"". Dabei umfasst das KE ""Verglichene_Entitäten"" diejenigen Einheiten, die hinsichtlich eines bestimmten Wertes einer durch die Vergleichskategorie definierten Skala gleichgesetzt werden. Die Skala wird dabei durch die ""Dimension"" angezeigt (X und Y sind gleich groß vergleicht zum Beispiel X und Y auf einer Skala in Bezug auf 'Größe'). Die ""Dimension"" gibt also genauer an, in welcher Hinsicht sich die Einheiten (""Verglichene_Entitäten"") gleichen."	['Sie waren in Leipzig lange Zeit höchstens gleich gut .', 'FDP und Grüne sind in den Umfragen mit 8 bis 10 Prozent ebenfalls annähernd gleich stark .', 'Eine Zeitungsnachricht ist das , was früher ein Dolch war .']	['Sie waren in Leipzig lange Zeit höchstens gleich gut .']	['FDP und Grüne sind in den Umfragen mit 8 bis 10 Prozent ebenfalls annähernd gleich stark .', 'Eine Zeitungsnachricht ist das , was früher ein Dolch war .']	['Sie waren in Leipzig lange Zeit höchstens gleich gut .']	[]	['FDP und Grüne sind in den Umfragen mit 8 bis 10 Prozent ebenfalls annähernd gleich stark .']	['Eine Zeitungsnachricht ist das , was früher ein Dolch war .']	1,0	0,5	0,6666666666666666	0,6666666666666666
1004	"Die ""Superlativ_Klimax:ADJ1_ADJ1-er_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt primär durch die Wiederholung der in höchstem Maße zutreffenden Eigenschaft; zunächst im Positiv und dann im Komparativ. Anstelle einer Superlativform steht zuletzt die polar eingeordnete Entität. Die Zuweisung erfolgt auch durch den Vergleich der Entität mit einer immer impliziten Gesamtheit. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Das konstruktionsevozierende Element (KEE) ""-er"" bildet gemeinsam mit der wiederholten ""Dimension"" den Komparativ; durch die Struktur der Konstruktion, die der klassischen dreiteiligen Steigerungsform von Verben (X, X-er, am X-sten) nachempfunden ist, wird die superlative Bedeutung, die das dritte Verb innehat, auf das ""Verglichene"" übertragen, das an seiner Stelle steht. Neben den internen Kern-Konstruktionselementen (Kern-KE) ""Dimension"" und ""Verglichenes"" besteht die Konstruktion aus einer immer nullinstantiierten weil nie ausgedrückten ""Vergleichsmenge"", auf die implizit verwiesen wird. "" Groß, größer, RTL lässt sich paraphrasieren mit RTL ist am größten [von allen]."	"['Groß , größer , "" Giant George "" : Eine deutsche Dogge aus den USA darf sich mit dem Titel "" größter Hund der Welt "" schmücken .', 'Hart , härter , Huck - in dem ihm eigenen Brechstangen-Stil hat Marco Huck ( rechts ) seinen WBO-Weltmeistertitel im Cruisergewicht erfolgreich verteidigt , seinen Coach Ulli Wegner jedoch wieder einmal verzweifeln lassen .', 'Wie er im türkischen Café saß , den ganzen Tag und Abend , statt zu arbeiten .']"	"['Groß , größer , "" Giant George "" : Eine deutsche Dogge aus den USA darf sich mit dem Titel "" größter Hund der Welt "" schmücken .', 'Hart , härter , Huck - in dem ihm eigenen Brechstangen-Stil hat Marco Huck ( rechts ) seinen WBO-Weltmeistertitel im Cruisergewicht erfolgreich verteidigt , seinen Coach Ulli Wegner jedoch wieder einmal verzweifeln lassen .', 'Wie er im türkischen Café saß , den ganzen Tag und Abend , statt zu arbeiten .']"	[]	"['Groß , größer , "" Giant George "" : Eine deutsche Dogge aus den USA darf sich mit dem Titel "" größter Hund der Welt "" schmücken .', 'Hart , härter , Huck - in dem ihm eigenen Brechstangen-Stil hat Marco Huck ( rechts ) seinen WBO-Weltmeistertitel im Cruisergewicht erfolgreich verteidigt , seinen Coach Ulli Wegner jedoch wieder einmal verzweifeln lassen .']"	['Wie er im türkischen Café saß , den ganzen Tag und Abend , statt zu arbeiten .']	[]	[]	0,6666666666666666	1,0	0,8	0,6666666666666666
1004	"Die ""Superlativ_Klimax:ADJ1_ADJ1-er_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt primär durch die Wiederholung der in höchstem Maße zutreffenden Eigenschaft; zunächst im Positiv und dann im Komparativ. Anstelle einer Superlativform steht zuletzt die polar eingeordnete Entität. Die Zuweisung erfolgt auch durch den Vergleich der Entität mit einer immer impliziten Gesamtheit. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Das konstruktionsevozierende Element (KEE) ""-er"" bildet gemeinsam mit der wiederholten ""Dimension"" den Komparativ; durch die Struktur der Konstruktion, die der klassischen dreiteiligen Steigerungsform von Verben (X, X-er, am X-sten) nachempfunden ist, wird die superlative Bedeutung, die das dritte Verb innehat, auf das ""Verglichene"" übertragen, das an seiner Stelle steht. Neben den internen Kern-Konstruktionselementen (Kern-KE) ""Dimension"" und ""Verglichenes"" besteht die Konstruktion aus einer immer nullinstantiierten weil nie ausgedrückten ""Vergleichsmenge"", auf die implizit verwiesen wird. "" Groß, größer, RTL lässt sich paraphrasieren mit RTL ist am größten [von allen]."	['Schnell , schneller , Vettel .', 'Kalt , kälter , Tiefkühl-Deutschland : In manchen Orten des Landes ist der Kälterekord des Jahres gebrochen worden . In der Nacht zu Mittwoch zitterten die Menschen im Osten und Südosten Deutschlands bei Temperaturen von teils mehr als minus 20 Grad .', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']	['Schnell , schneller , Vettel .']	['Kalt , kälter , Tiefkühl-Deutschland : In manchen Orten des Landes ist der Kälterekord des Jahres gebrochen worden . In der Nacht zu Mittwoch zitterten die Menschen im Osten und Südosten Deutschlands bei Temperaturen von teils mehr als minus 20 Grad .', 'Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']	['Schnell , schneller , Vettel .']	[]	['Kalt , kälter , Tiefkühl-Deutschland : In manchen Orten des Landes ist der Kälterekord des Jahres gebrochen worden . In der Nacht zu Mittwoch zitterten die Menschen im Osten und Südosten Deutschlands bei Temperaturen von teils mehr als minus 20 Grad .']	['Das schleudert ja was rum , das olle Ding , das ist , wie wenn du dich in der Kirmes auf die Berg - und - Tal - Bahn stellst und arbeiten sollst .']	1,0	0,5	0,6666666666666666	0,6666666666666666
1004	"Die ""Superlativ_Klimax:ADJ1_ADJ1-er_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt primär durch die Wiederholung der in höchstem Maße zutreffenden Eigenschaft; zunächst im Positiv und dann im Komparativ. Anstelle einer Superlativform steht zuletzt die polar eingeordnete Entität. Die Zuweisung erfolgt auch durch den Vergleich der Entität mit einer immer impliziten Gesamtheit. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Das konstruktionsevozierende Element (KEE) ""-er"" bildet gemeinsam mit der wiederholten ""Dimension"" den Komparativ; durch die Struktur der Konstruktion, die der klassischen dreiteiligen Steigerungsform von Verben (X, X-er, am X-sten) nachempfunden ist, wird die superlative Bedeutung, die das dritte Verb innehat, auf das ""Verglichene"" übertragen, das an seiner Stelle steht. Neben den internen Kern-Konstruktionselementen (Kern-KE) ""Dimension"" und ""Verglichenes"" besteht die Konstruktion aus einer immer nullinstantiierten weil nie ausgedrückten ""Vergleichsmenge"", auf die implizit verwiesen wird. "" Groß, größer, RTL lässt sich paraphrasieren mit RTL ist am größten [von allen]."	['Laut , lauter , Wacken : Zehntausende Menschen haben den Start des wohl weltgrößten Heavy-Metal-Festivals im schleswig-holsteinischen Dorf Wacken gefeiert .', 'www : warm , wärmer , Weihnachten ... Ulkig , aber wahr ! Warum also in die Tropen reisen , wenn es doch hier schon 10 Grad am Heiligabend werden sollen ! Also zogen Freunde von uns folgende Konsequenz : Es gibt weder Gans noch Ente , noch Kartoffelsalat mit Würstchen - Weihnachten wird einfach mal gegrillt . Das muss man nicht mögen , aber witzig ist es allemal .', 'Jetzt heisst es vorwärtsschauen .']	['Laut , lauter , Wacken : Zehntausende Menschen haben den Start des wohl weltgrößten Heavy-Metal-Festivals im schleswig-holsteinischen Dorf Wacken gefeiert .']	['www : warm , wärmer , Weihnachten ... Ulkig , aber wahr ! Warum also in die Tropen reisen , wenn es doch hier schon 10 Grad am Heiligabend werden sollen ! Also zogen Freunde von uns folgende Konsequenz : Es gibt weder Gans noch Ente , noch Kartoffelsalat mit Würstchen - Weihnachten wird einfach mal gegrillt . Das muss man nicht mögen , aber witzig ist es allemal .', 'Jetzt heisst es vorwärtsschauen .']	['Laut , lauter , Wacken : Zehntausende Menschen haben den Start des wohl weltgrößten Heavy-Metal-Festivals im schleswig-holsteinischen Dorf Wacken gefeiert .']	[]	['www : warm , wärmer , Weihnachten ... Ulkig , aber wahr ! Warum also in die Tropen reisen , wenn es doch hier schon 10 Grad am Heiligabend werden sollen ! Also zogen Freunde von uns folgende Konsequenz : Es gibt weder Gans noch Ente , noch Kartoffelsalat mit Würstchen - Weihnachten wird einfach mal gegrillt . Das muss man nicht mögen , aber witzig ist es allemal .']	['Jetzt heisst es vorwärtsschauen .']	1,0	0,5	0,6666666666666666	0,6666666666666666
1006	"Die ""Superlativ:PRÄP_ADJ-ster_NP-Konstruktion"" gehört zu der Familie der Vergleichskonstruktionen und weist einem Wert die höchste Stufe auf einer Skala zu. Die Zuweisung erfolgt durch den Vergleich einer Entität mit einer impliziten Gesamtheit. Die ""Präposition"" steht stets vor der meist als Adjektiv realisierten ""Dimension"", an die das konstruktionsevozierende Element (KEE) ""(e)st"" angehangen wird. Die ""Dimension"" benennt die Skala des Vergleichs, d.h. die Skala, auf der einem Wert die höchste Stufe zugewiesen wird. Neben der ""Präposition"", dem ""KEE"" und der ""Dimension"" besteht die Konstruktion aus zwei weiteren Kern-Konstruktionselementen (Kern-KE): dem ""Verglichenen"" (die Entität, der eine durch die ""Dimension"" ausgedrückte Eigenschaft in vollem Ausmaß zugewiesen wird) und der ""Vergleichsmenge"" (die stets implizite Menge an Entitäten, die über die selbe Eigenschaft in geringerem Ausmaß verfügen)."	"['Ein 35-jähriger Mann ist für Wolfarth fit , wenn er bei größter Anstrengung wenigstens 40 bis 50 Milliliter Sauerstoff pro Minute und Kilogramm Körpergewicht aufnehmen kann .', 'Zwick war "" "" Feuer und Flamme "" "" , er unterschrieb und nutzte die Zeit , um sich vorzubereiten .', 'Die Anfangsjahre in der Gruppe hat er allerdings in bester Erinnerung :']"	['Ein 35-jähriger Mann ist für Wolfarth fit , wenn er bei größter Anstrengung wenigstens 40 bis 50 Milliliter Sauerstoff pro Minute und Kilogramm Körpergewicht aufnehmen kann .']	"['Zwick war "" "" Feuer und Flamme "" "" , er unterschrieb und nutzte die Zeit , um sich vorzubereiten .', 'Die Anfangsjahre in der Gruppe hat er allerdings in bester Erinnerung :']"	['Ein 35-jähriger Mann ist für Wolfarth fit , wenn er bei größter Anstrengung wenigstens 40 bis 50 Milliliter Sauerstoff pro Minute und Kilogramm Körpergewicht aufnehmen kann .']	[]	['Die Anfangsjahre in der Gruppe hat er allerdings in bester Erinnerung :']	"['Zwick war "" "" Feuer und Flamme "" "" , er unterschrieb und nutzte die Zeit , um sich vorzubereiten .']"	1,0	0,5	0,6666666666666666	0,6666666666666666
